"Speaker","Word","approximants","Begin_Time_s","End_Time_s","Duration_ms","F0_20","F0_50","F0_80","F1_20","F1_50","F1_80","F2_20","F2_50","F2_80","F3_20","F3_50","F3_80","appsequence","vocalic","POA","Education","Age","Gender","POB","Manner","approximants_only"
"Jos15","bridge","r/ɪ",75.93,75.96,30,113.7192577,115.3829716,117.2743462,384.3210155,360.3193545,295.8621195,1938.998236,2010.268832,2229.850808,2410.281799,2410.476129,2588.186712,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos15","terrestrial","r/e",76.63,76.71,80,223.9912293,383.9774338,482.8452686,622.3737129,613.0948094,701.1168389,2063.609469,1166.037704,905.9909877,2422.599279,2521.633807,2679.856942,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos15","terrestrial","w/ɪ",77.42,77.5,80,245.374422,247.8487284,244.107284,494.3007863,503.3032826,494.6214765,2048.088257,1746.785075,1536.241637,2415.900503,2534.967218,2800.589484,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","wing","w/eɪ",78.06,78.1014864,41.48639737,229.5483399,234.4539035,235.0749092,415.2669301,409.9594532,447.6553577,1383.457903,1522.787889,1870.684891,2597.845737,2678.478082,2717.064147,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","why","w/aɪ",78.87,78.95,80,223.6386275,231.5764144,229.5541324,453.8085309,496.9932541,646.7638438,1676.616086,1140.635022,1215.910525,2510.446663,3075.792149,2974.819685,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","awake","w/eɪ",79.68601856,79.73143593,45.4173708,189.4224908,196.5220956,210.565302,812.8625349,613.1789649,564.0384678,1283.046129,1230.361,1437.699471,2392.662577,2525.678324,2484.320648,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","runway","r/ʌ",80.27,80.34,70,216.077594,217.9322644,225.029976,504.5914947,476.4879964,519.3874793,1858.750944,1759.524269,1424.769506,2367.104181,2371.875396,2449.092651,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos15","runway","w/eɪ",80.57308476,80.63052438,57.43961601,213.446053,213.2277303,215.0844133,492.784078,447.8078534,437.6071971,1841.551898,1715.009049,1920.019323,2672.143254,2665.020078,2776.533196,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","somewhere","l/ɒ",82.03698687,82.06236717,25.38029544,234.671626,233.6335403,233.2276553,463.6175332,451.2964632,413.7334689,1776.942594,1735.177175,1722.628683,2925.071732,2892.254111,2839.904109,"lV","prevocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos15","somewhere","w/aɪ",82.33353559,82.38429618,50.76059089,NA,NA,210.0977582,652.2878023,739.2526147,688.7379228,1518.086458,1434.697621,1406.292418,2512.280138,2626.593464,2744.71057,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","somewhere","w/eə",83.18,83.21,30,217.3719096,214.6527823,211.3553743,510.7205862,547.7880616,585.229202,1628.342085,1626.063542,1704.819218,2605.096379,2857.271824,2933.945407,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","newswire","j/u:",83.78,83.83,50,230.9997658,232.1623594,233.1052681,434.4103863,423.2024515,451.7814753,1192.251752,1302.618835,1209.415808,2543.51685,2495.621715,2476.911108,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos15","newswire","w/aɪ",84.04,84.09,50,220.0925829,214.7634547,208.8374661,325.4738726,451.9248099,572.7205642,1318.950104,1267.650874,1386.589938,2539.766717,2551.329178,2523.785004,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos15","you","j/ɜ",86.20967321,86.32054503,110.8718169,250.2829623,223.0721624,222.4883293,1159.525191,464.1886024,446.5274808,2491.162408,1748.261098,1861.330293,3581.458669,2950.879686,2833.503043,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos15","young","j/u:",87.61,87.7,90,218.0165842,214.0591573,211.1380242,620.1099747,649.0549324,642.6790202,2415.956549,1349.687782,1417.174284,3210.667889,2362.332262,2428.834579,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos15","eulogy","j/u:",88.27,88.32,50,246.9832768,235.5827028,230.5375845,715.3149485,530.2462749,489.5108071,2490.774471,1559.30556,1470.700183,3547.293425,2993.6999,2655.307391,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos15","queue","j/u:",90.28,90.49,210,230.6588572,229.6990895,218.3738416,286.0510415,394.6511431,376.5204645,845.3700167,2203.440629,1618.476515,3194.01008,2497.634807,2411.929656,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos15","new","j/u:",90.94,90.97,30,235.5780435,235.0837249,235.5967722,446.4010049,1194.285525,858.2783988,1765.394646,2348.835505,2098.51958,2784.667777,3412.255381,3133.087742,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos15","year","j/ɜ:",91.61364355,91.6804338,66.79025117,230.7331426,227.1834342,217.5050352,683.4781603,639.1376904,495.3172145,1836.071092,1484.373294,1672.855189,2806.580689,2952.469596,2957.068895,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos16","Newton","j/u:",0.39,0.44,50,195.1234404,193.7267013,184.0369222,367.5983837,363.0472967,272.7282542,2387.804785,1106.781639,2006.744937,3513.348983,2482.11879,3066.464219,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","runs","r/ʌ",1.09,1.14,50,NA,132.5779119,131.5486211,508.0225286,652.4027339,666.2756365,1245.099066,1293.822793,1331.674894,2435.323563,2444.630586,2386.568061,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","floor","l/ɔ:",3.18,3.23,50,223.4889886,223.2756307,222.650291,495.5027616,596.0136693,667.1179178,1502.79151,1214.627078,1293.103945,2197.137111,1940.50565,1714.220641,"lV","prevocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","new","j/u:",4.18,4.25,70,144.864895,145.4350238,144.6194873,432.752247,464.2971874,441.3927794,1504.180859,921.5742177,1018.061855,2194.953695,2009.408194,2072.034536,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","from","r/ɒ",5.61,5.64,30,NA,NA,NA,990.9999048,1010.489016,997.5085862,2292.032804,1966.799763,2083.336142,3656.005752,3523.179871,3560.346205,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","Europe","j/u:",5.8,5.88,80,131.8601747,134.614955,134.6955712,291.6612585,349.2426072,414.5647195,1826.717518,1510.824667,1455.591892,2486.837837,2149.724727,2827.903301,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","Europe","vrv",5.906354333,5.940972359,34.61802632,NA,177.200027,128.1864604,603.9932487,489.5357064,631.030951,1429.091155,1159.18139,1680.266922,2428.386501,2163.376278,3137.929951,"VrV","intervocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","music","j/u:",6.7,6.73,30,174.0538746,175.886503,177.3203918,482.4543928,346.7218479,309.0709442,2088.158564,2103.580307,2126.320559,3404.158834,3490.639907,3565.764528,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","quest","w/e",7.68,7.72,40,154.0111897,150.8604168,145.9405795,547.4951748,530.2913197,554.3168173,1302.961385,1308.022082,1348.426084,2136.923972,2135.196248,2172.175366,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","quickly","w/ɪ",8.9,8.93,30,158.9729852,159.8902741,161.1300963,340.7191581,310.4389885,1103.467532,1855.073196,1745.42415,1966.078567,2356.813948,2261.064134,3285.943469,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","quickly","l/ɪ",9.04,9.11,70,NA,NA,NA,461.7457145,449.6335969,423.0981363,1519.059153,1546.406433,1738.48505,2217.827332,2225.942109,2343.533692,"lV","prevocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","lyrics","l/ɪ",11.4222307,11.48017826,57.94756579,251.1550622,251.6594103,254.050397,296.6741274,331.5439532,326.511605,2018.099435,2020.621304,1985.084359,3399.956849,3545.846115,3477.869761,"lV","prevocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","young","j/ʌ",12.83,12.9,70,135.0668718,NA,144.9450783,379.2607479,450.527353,598.9747288,1890.505511,1808.839951,1138.384392,3375.836777,1894.513384,2076.449943,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","muse","j/u:",14.46648207,14.55980023,93.31815789,NA,226.1788856,223.983508,290.6033484,253.67175,229.628028,2164.023163,1844.951176,1986.996936,3706.173985,2485.790702,3605.116179,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","quails","w/eɪ",16.73,16.76,30,134.409932,133.0811414,131.4476904,970.2507171,619.3106083,874.0107945,2217.568205,2153.666236,2359.398305,3621.95493,3617.740948,3636.916278,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","Queen","w/ɪ",17.59,17.62,30,120.2108287,117.1382506,116.1308604,505.3061276,353.1039654,357.4581971,1939.278002,1001.296763,1876.729786,3638.712157,2107.382309,3490.117972,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","Queen","w/ɪ",18.65743028,18.70484192,47.41164474,183.3042434,186.0989131,185.789837,560.0117319,413.0235423,441.9388225,1843.487555,947.2570763,1621.371772,3258.71782,2144.395558,2630.724178,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","reads","r/ɪ:",18.85406931,18.91126431,57.195,196.9303481,189.3339413,196.0578537,406.3738961,372.4049985,391.4155996,917.2846684,892.3824853,896.3288726,2134.238273,2109.945039,2208.877187,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","wing","w/ɪ",27.47500292,27.52241456,47.41164474,155.302657,165.7660089,185.7632117,337.9798505,329.4349738,331.6266857,1715.935474,1514.969489,1037.861625,3281.554795,2617.084178,2459.220523,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","order","ɔ:/r",28.48668762,28.55,63.31238243,153.2921998,154.1422419,NA,733.6796533,629.6284913,630.009322,1302.514807,1572.240264,1352.188449,2663.25376,2801.408406,2772.324159,"Vr","postvocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","stew","j/u:",29.49,29.53,40,169.1236334,168.6269611,166.4497164,277.202671,262.7494053,256.7704977,2120.137015,2128.984184,1958.365989,3597.846835,3554.595975,3447.69407,"jV","prevocalic","palatal","Degree","Young adult","male","North","glide","j"
"Jos16","resides","r/e",32.07,32.1,30,142.3356147,138.9407954,138.8457914,135.9927965,260.346016,302.8837237,1572.036693,1789.837004,2111.799314,2641.490934,2501.683226,2913.531247,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","premises","r/e",33.07,33.1,30,142.3932651,141.327604,140.9015718,544.8254931,553.2903156,564.2958602,1767.727566,1576.875143,1635.54016,2921.226765,2119.855482,2106.253313,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","terrestrial","r/e",34.24,34.29,50,125.043838,128.123399,127.836458,438.577482,448.4599103,525.3343695,1661.44174,1603.673168,1716.698708,2670.843668,2795.078909,2983.722984,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","terrestrial","r/ɪ",34.53,34.56,30,115.0309661,114.3945772,114.7417616,480.366265,463.167167,483.1470912,1126.209377,1194.338734,1283.488261,2026.420992,1979.788816,2130.100926,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","somewhere","w/e",35.27,35.31,40,126.1674915,130.7975582,133.1708278,291.4375558,432.5849325,481.2935121,981.8077639,1216.359873,1783.451944,1785.620647,1998.21806,2108.980784,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","clockwise","l/ɒ",36.14,36.1823022,42.30220395,126.4185678,127.9864024,127.4005817,167.0266926,206.3955564,204.9200087,1024.990368,1032.311275,999.0962805,1850.496248,1809.481319,1802.386003,"lV","prevocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","clockwise","w/aɪ",37.28,37.34,60,147.6366601,144.968679,142.0632301,564.1335526,595.1965599,623.8191278,1022.101402,1180.77187,1391.673377,2103.718416,2623.41793,2759.751048,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","runaway","r/ʌ",37.55,37.63,80,134.9120935,132.3283276,129.9486179,487.563276,555.9064853,612.1314352,1117.018852,1067.814168,1047.072963,2521.147554,2389.566305,2499.077049,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","fellows","vlv",40.82621116,40.86985998,43.64881579,136.9522069,132.6663628,131.9147254,446.4713316,463.3885475,445.7033508,1735.035846,1418.565728,1287.912989,2063.206976,2094.208467,2065.085588,"VlV","intervocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","roof-like","l/aɪ",44.46363098,44.51029006,46.65907895,129.4717925,127.6095451,126.0650796,490.6595094,603.1270774,559.3021118,1157.163941,1264.091273,1307.322496,2333.435642,2152.124182,2005.962665,"lV","prevocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","window","w/ɪ",47.5249169,47.56028749,35.37059211,NA,159.900716,155.2022382,542.9550641,435.5660569,358.5038382,1443.161752,1437.860015,1446.347572,3002.247202,2738.720021,2384.022044,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","from","r/ɒ",49.51979341,49.56,40.20658862,239.5632991,238.6904489,241.7816398,428.7297962,344.6616391,226.8204336,1006.992202,1024.818872,1034.158345,2518.282431,2498.34387,2499.157457,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","rain","r/eɪ",49.85,49.94,90,118.7045337,132.7019551,132.5011833,1059.490728,421.4731589,403.8622898,2329.949238,1287.896525,1833.674729,3294.033927,2366.474197,2107.861255,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","almost","ɔ:/l",52.11,52.15640941,46.40941495,174.4527503,173.6982187,173.7158205,382.0926524,389.9703111,366.1269749,1186.082455,1110.664766,1084.253792,2180.515529,2332.230245,2448.390369,"Vl","prevocalic","alveolar","Degree","Young adult","male","North","liquid","l"
"Jos16","mar","a:/r",52.75793561,52.8,42.0643865,142.2102756,NA,NA,585.0060414,481.8768613,365.1119542,1325.956698,1335.40054,1283.02694,2747.269637,2661.860668,2502.148922,"Vr","postvocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","history","r/ɪ",69.3,69.34181698,41.81698392,NA,NA,NA,1969.932088,989.8821021,309.7645417,3096.435247,2456.671508,1953.249904,3890.689998,3447.746457,3082.503046,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","race","r/eɪ",70.29,70.35,60,139.1970215,139.578512,137.4472144,421.6320914,433.115937,440.6249107,1689.712877,1755.221246,1743.513901,2391.859431,2568.624017,2591.692139,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","everyone","r/ɪ",71.33,71.36941589,39.41589222,147.8300882,148.107792,143.6154136,442.1405028,445.9771343,462.4249487,1771.555319,1849.742391,1752.970007,2593.712581,2457.958375,2323.441353,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","everyone","w/ʌ",71.41984118,71.45295408,33.11289474,222.2432889,227.7894117,231.793786,526.0002291,489.9920473,598.55727,1224.670688,1225.629387,1427.417562,2269.564637,2551.647978,2694.050125,"wV","prevocalic","bilabial","Degree","Young adult","male","North","glide","w"
"Jos16","break","r/eɪ",75.38,75.43,50,161.3147762,160.9007683,160.4409908,351.7265708,346.6192883,357.2596971,1447.80713,1507.466111,1624.223604,2211.025333,2197.095131,2207.95921,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","ground","r/aʊ",77.92192499,77.96,38.07501335,165.2409979,168.5378609,170.9415171,503.7304902,613.305851,669.7418442,1322.625447,1292.091772,1277.567328,2432.616358,2583.980251,2744.601208,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","write","r/aɪ",85.95,86.01,60,142.4920054,143.730781,144.3965132,446.3675926,548.6894742,612.3235335,1155.915667,1161.714327,1220.132074,3047.673282,2255.057217,1981.913815,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","rain","r/eɪ",86.53,86.59111635,61.11634868,247.49206,246.6739711,254.3447109,508.8133605,512.6993523,505.7124357,1128.572163,1172.9018,1109.047082,2702.175575,2732.061512,2766.24175,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","race","r/eɪ",87.18382769,87.22220855,38.38085526,206.2178025,148.3075702,150.4034046,451.6687091,490.0743243,432.4378571,1309.857965,1387.325255,1631.401177,2260.125919,2056.465522,2093.505441,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
"Jos16","wrap","r/æ",87.72,87.79557639,75.57639131,130.1746405,134.745327,138.7014388,392.7692013,425.176584,424.1459687,1353.770491,1138.588888,1137.798757,2500.412366,2552.546506,2529.488991,"rV","prevocalic","palatal","Degree","Young adult","male","North","liquid","r"
